ddn_6_indel,ddn_W20!,ddn_G34E__Rv3249c_G206S,ddn_G34R,ddn_P45L,ddn_L49P,ddn_Y65S,ddn_W88!,ddn_91_indel,ddn_W139!,ddn_362_indel,fbiA_g-75c,fbiA_S35A,fbiA_G71G,fbiA_H183Q,fbiA_S184T,fbiA_G248G,fbiA_R321S,fbiC_A594S,Rv3249c_A17A,LINEAGE,SITEID,UNIQUEID,PLATEDESIGN,LOG2MIC,UPLOG2MIC,cluster12,cluster25,cluster50,cluster100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,site.06.subj.06TB_1486.lab.06MIL2765.iso.1,UKMYC6,-6.06,-5.06,7572,7572,326,676
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,site.08.subj.02TB1913.lab.20933.iso.1,UKMYC6,-9.97,-6.97,941,1884,1885,3771
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,site.02.subj.1014.lab.2013183065.iso.1,UKMYC5,-9.97,-6.06,9385,608,1218,1218
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,site.03.subj.DR-58.lab.IML-01083.iso.1,UKMYC6,-9.97,-6.97,264,12,358,1177
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,8,site.08.subj.02TB1596.lab.20323.iso.1,UKMYC6,-9.97,-6.97,1402,1402,128,1037
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,site.03.subj.DR-49.lab.IML-01079.iso.1,UKMYC6,-9.97,-6.97,172,177,690,212
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,site.10.subj.TRL0043743.lab.TRL0043743.iso.1,UKMYC5,-9.97,-6.06,5122,1941,736,514
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,20,site.20.subj.SA00763236.lab.YA00133031.iso.1,UKMYC6,-6.97,-6.06,2384,416,116,512
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,14,site.14.subj.4307.lab.4307.iso.1,UKMYC6,-9.97,-6.97,2458,433,1736,868
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,site.04.subj.00908.lab.715518.iso.1,UKMYC5,-9.97,-6.06,7428,7428,786,108
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,site.08.subj.05TB11056.lab.26375.iso.1,UKMYC5,-9.97,-6.06,2237,2237,2237,2237
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PTAN-0294.lab.TAN-694.iso.1,UKMYC5,-9.97,-6.06,4465,73,1696,847
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,site.06.subj.IR11.lab.06MIL1835.iso.1,UKMYC6,-4.06,-3.06,5177,1293,1293,1293
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,10,site.10.subj.YA00021503.lab.YA00021503.iso.1,UKMYC5,-9.97,-6.06,4434,33,142,950
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,site.04.subj.00541.lab.711642.iso.1,UKMYC5,-9.97,-6.06,1365,1366,2733,1366
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,site.08.subj.02TB1922.lab.21394.iso.1,UKMYC6,-9.97,-6.97,790,790,1357,1125
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,site.04.subj.01505.lab.724773.iso.1,UKMYC5,-5.06,-4.06,668,538,1738,4806
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,site.06.subj.06TB_0572.lab.06MIL1409.iso.1,UKMYC6,-9.97,-6.97,808,808,808,510
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,site.02.subj.0456.lab.234008-14.iso.1,UKMYC5,-6.06,-5.06,9843,4921,4921,4921
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,site.10.subj.YA00023505.lab.YA00023505.iso.1,UKMYC5,-9.97,-6.06,8381,8381,584,137
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,site.08.subj.23TB03-311.lab.2190.iso.1,UKMYC6,-9.97,-6.97,4484,484,1229,2460
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,site.08.subj.05TB22112.lab.27614.iso.1,UKMYC5,-9.97,-6.06,1266,1266,1266,1266
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,site.04.subj.00561.lab.706790.iso.1,UKMYC5,-9.97,-6.06,875,50,605,138
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,site.04.subj.00753.lab.705331.iso.1,UKMYC5,-5.06,-4.06,2074,84,196,316
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PTAN-0136.lab.TAN-409.iso.1,UKMYC5,-9.97,-6.06,2394,439,309,2481
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,site.02.subj.0073.lab.22A025.iso.1,UKMYC5,-9.97,-6.06,8173,8173,4086,4086
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,site.02.subj.0332.lab.2015235165.iso.1,UKMYC5,-9.97,-6.06,8291,8291,4145,4145
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20,site.20.subj.SCH7774797.lab.YA00131099.iso.1,UKMYC6,-5.06,-4.06,1371,6,811,128
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.CA-0975.lab.CO-15764-18.iso.1,UKMYC6,-9.97,-6.97,4768,4768,4768,4768
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,14,site.14.subj.4420.lab.4420.iso.1,UKMYC6,-6.97,-6.06,2557,262,3278,512
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.LR-2231.lab.FN-00734-17.iso.1,UKMYC6,-9.97,-6.97,885,1772,1421,1196
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,2,site.02.subj.0659.lab.241110-14.iso.1,UKMYC5,0.0,3.0,888,3557,413,413
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,site.02.subj.1120.lab.2014185039.iso.1,UKMYC5,-9.97,-6.06,5567,5567,5567,2783
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PTAN-0283.lab.TAN-665.iso.1,UKMYC5,-9.97,-6.06,656,837,497,221
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,site.04.subj.00501.lab.703351.iso.1,UKMYC5,-9.97,-6.06,9830,915,225,344
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,site.02.subj.1143.lab.2014185080.iso.1,UKMYC5,-9.97,-6.06,6537,6537,6537,3268
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,site.06.subj.13404.lab.06MIL2103.iso.1,UKMYC6,-4.06,-3.06,5918,236,44,611
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PSLM-0770.lab.SLM-024.iso.1,UKMYC5,-9.97,-6.06,62,279,1120,4486
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.CA-1660.lab.CO-11294-18.iso.1,UKMYC6,-9.97,-6.97,2495,1247,2496,1247
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.CA-0973.lab.CO-15430-18.iso.1,UKMYC6,-9.97,-6.97,10286,189,3050,956
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,site.06.subj.MHL_0241-14.lab.06MIL0460.iso.1,UKMYC5,-9.97,-6.06,8760,8760,2189,4379
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,site.03.subj.GB-94110010.lab.IML-02033.iso.1,UKMYC6,-9.97,-6.97,892,3573,1786,1786
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PMOP-0539.lab.MOP-064.iso.1,UKMYC5,-9.97,-6.06,282,1291,1291,645
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,site.02.subj.0467.lab.234020-14.iso.1,UKMYC5,-9.97,-6.06,6015,6015,6015,3007
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,site.03.subj.T4481.lab.IML-00059.iso.1,UKMYC6,-1.0,3.0,8987,216,3482,211
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,site.08.subj.23TB03-204.lab.2063.iso.1,UKMYC6,-9.97,-6.97,7171,7171,3585,3585
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,site.02.subj.0039.lab.2015235174.iso.1,UKMYC5,-9.97,-6.06,8621,8621,4310,4310
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PMK-0964.lab.MK-1000.iso.1,UKMYC5,-9.97,-6.06,126,511,94,221
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,site.08.subj.02TB1955.lab.22325.iso.1,UKMYC6,-9.97,-6.97,2370,710,380,560
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,site.08.subj.02TB1827.lab.21466.iso.1,UKMYC6,-9.97,-6.97,2807,260,408,147
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,site.06.subj.06TB_0651.lab.06MIL1537.iso.1,UKMYC6,-6.97,-6.06,3146,6294,6294,366
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PTAN-0013.lab.TAN-033.iso.1,UKMYC5,-9.97,-6.06,499,1000,160,105
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PTAN-0047.lab.TAN-136.iso.1,UKMYC5,-9.97,-6.06,733,733,85,175
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,site.10.subj.YA00136333.lab.YA00136333.iso.1,UKMYC6,-3.06,-2.0,428,409,3281,452
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.LR-2082.lab.FN-01188-15.iso.1,UKMYC6,-9.97,-6.97,10953,5476,5476,658
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,site.04.subj.00403.lab.711169.iso.1,UKMYC5,-9.97,-6.06,9105,969,225,344
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,site.05.subj.PLN-0854.lab.LN-2413.iso.1,UKMYC5,-9.97,-6.06,9582,548,831,1200
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,site.02.subj.0388.lab.232005-15.iso.1,UKMYC5,-9.97,-6.06,10229,550,1101,1101
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.LS-1112.lab.MA-02482-18.iso.1,UKMYC6,-6.06,-5.06,105,1696,1461,71
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,14,site.14.subj.4308.lab.4308.iso.1,UKMYC6,-9.97,-6.97,291,291,1169,2340
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,site.10.subj.YA00011204.lab.YA00011204.iso.1,UKMYC5,-9.97,-6.06,3272,3272,3272,21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,site.05.subj.LS-0489.lab.LS-08653-18.iso.1,UKMYC6,-6.97,-6.06,82,637,831,1200
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PTAN-0208.lab.TAN-183.iso.1,UKMYC5,-9.97,-6.06,3653,3653,371,213
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,site.10.subj.YA00017430.lab.YA00017430.iso.1,UKMYC5,-6.06,-5.06,430,3453,764,845
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,site.04.subj.00562.lab.705701.iso.1,UKMYC5,-9.97,-6.06,1290,177,690,212
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,site.04.subj.00965.lab.24474.iso.1,UKMYC5,-6.06,-5.06,1133,632,104,4806
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,site.03.subj.GB-84540055.lab.IML-01819.iso.1,UKMYC6,-9.97,-6.97,453,1817,908,1818
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PSLM-0782.lab.SLM-038.iso.1,UKMYC5,-9.97,-6.06,4969,523,124,468
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,8,site.08.subj.02TB2321.lab.25780.iso.1,UKMYC5,-9.97,-6.06,3144,3144,6290,722
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,site.03.subj.GB-84730088.lab.84730088.iso.1,UKMYC6,-5.06,-4.06,7391,7391,44,611
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,site.03.subj.GB-82730002.lab.82730002.iso.1,UKMYC6,-9.97,-6.97,514,2062,54,21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PMK-0955.lab.MK-0815.iso.1,UKMYC5,-9.97,-6.06,1059,1059,93,1022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.LS-0859.lab.MA-02252-18.iso.1,UKMYC6,-6.97,-6.06,89,722,1446,188
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,10,site.10.subj.YA00027815.lab.YA00027815.iso.1,UKMYC5,-9.97,-6.06,1088,2177,43,816
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,site.02.subj.0281.lab.2014234030.iso.1,UKMYC5,-9.97,-6.06,5,711,621,1244
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,site.03.subj.DS-40.lab.IML-01222.iso.1,UKMYC6,-9.97,-6.97,6539,6539,6539,3269
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,site.08.subj.02TB2023.lab.21928.iso.1,UKMYC6,-9.97,-6.97,1190,2055,258,517
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,site.10.subj.YA00023538.lab.YA00023538.iso.1,UKMYC5,-9.97,-6.06,1476,1476,2954,143
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,site.03.subj.T1607.lab.IML-00025.iso.1,UKMYC6,-9.97,-6.97,7904,7904,801,611
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PTAN-0327.lab.TAN-767.iso.1,UKMYC5,-9.97,-6.06,138,328,754,658
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,site.04.subj.00391.lab.705725.iso.1,UKMYC5,-9.97,-6.06,8914,104,844,108
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,site.06.subj.06TB_1515.lab.06MIL2794.iso.1,UKMYC6,-9.97,-6.97,8332,8332,2082,2082
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,site.04.subj.00395.lab.710866.iso.1,UKMYC5,-9.97,-6.06,10047,748,672,1345
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,site.05.subj.PTAN-0084.lab.TAN-257.iso.1,UKMYC5,-9.97,-6.06,5326,486,831,1200
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,site.08.subj.05TB31020.lab.1881.iso.1,UKMYC6,-9.97,-6.97,9430,2356,2356,4714
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,20,site.20.subj.SCH8020831.lab.YA00131655.iso.1,UKMYC6,-9.97,-6.97,1630,1630,3262,248
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,site.08.subj.24TB-044.lab.2129.iso.1,UKMYC5,-9.97,-6.06,3218,159,221,890
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PMOP-0614.lab.MOP-175.iso.1,UKMYC5,-9.97,-6.06,290,457,497,221
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,site.08.subj.02TB1854.lab.21694.iso.1,UKMYC6,-9.97,-6.97,970,466,1100,1100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,site.02.subj.0295.lab.2014235046.iso.1,UKMYC5,-9.97,-6.06,5871,5871,5871,917
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.PTAN-0358.lab.TAN-415.iso.1,UKMYC5,-6.06,-5.06,9240,821,51,1068
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,site.10.subj.YA00028555.lab.YA00028555.iso.1,UKMYC5,-9.97,-6.06,829,1659,1659,31
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.LR-2113.lab.FN-01608-15.iso.1,UKMYC6,-9.97,-6.97,619,1045,321,1189
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,site.08.subj.02TB0819.lab.18332.iso.1,UKMYC6,-9.97,-6.97,2141,476,278,1117
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,site.04.subj.00440.lab.704165.iso.1,UKMYC5,-6.06,-5.06,304,510,196,316
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,site.04.subj.00507.lab.625112.iso.1,UKMYC5,-6.06,-5.06,1223,1100,206,4806
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,20,site.20.subj.SCH8570057.lab.YA00134958.iso.1,UKMYC6,-9.97,-6.97,5135,416,116,512
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,site.05.subj.CA-0087.lab.CO-07241-18.iso.1,UKMYC6,-6.97,-6.06,586,586,586,148
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,site.08.subj.05TB42045.lab.1907.iso.1,UKMYC5,-9.97,-6.06,8916,4457,4457,4457
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,8,site.08.subj.02TB0847.lab.18499.iso.1,UKMYC6,-9.97,-6.97,10970,8826,7006,4972
